ID,Face_Person,Morph_Step,Answer,Face_Gender,Subject_Gender,MS_FG,MS_SG,FG_SG,Partial_Residuals,Predicted_Values
1073,17,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,22,8,9.0,1,0,8,0,0,9.039244839468566,7.077868127075975
1073,15,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,16,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,1,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,22,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,17,8,9.0,1,0,8,0,0,9.039244839468566,7.077868127075975
1073,13,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,20,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,12,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1073,8,6,7.0,0,0,0,0,0,7.0,5.646913562743773
1073,18,7,4.0,1,0,7,0,0,4.06529966581255,6.316713598831606
1073,16,5,3.0,1,0,5,0,0,3.1174093185005214,4.794404542342868
1073,22,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,2,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,14,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,14,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,8,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,7,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,20,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,18,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,8,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,21,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,1,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,12,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,19,1,3.0,1,0,1,0,0,3.2216286238764633,1.7497864293653889
1073,17,7,8.0,1,0,7,0,0,8.065299665812551,6.316713598831606
1073,1,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,18,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,3,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,22,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,3,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,3,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,10,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,9,7,8.0,0,0,0,0,0,8.0,6.382013264644157
1073,10,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,5,8,4.0,0,0,0,0,0,4.0,7.117112966544541
1073,5,6,4.0,0,0,0,0,0,4.0,5.646913562743773
1073,11,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,5,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,19,9,9.0,1,0,9,0,0,9.01319001312458,7.839022655320345
1073,18,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,3,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,22,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,22,5,6.0,1,0,5,0,0,6.117409318500521,4.794404542342868
1073,2,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,8,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1073,16,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,19,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,21,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,22,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,1,9,4.0,0,0,0,0,0,4.0,7.852212668444925
1073,19,7,3.0,1,0,7,0,0,3.065299665812551,6.316713598831606
1073,18,5,3.0,1,0,5,0,0,3.1174093185005214,4.794404542342868
1073,15,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1073,9,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,7,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,10,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1073,5,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,3,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,15,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,10,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,7,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,7,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1073,17,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,6,7,8.0,0,0,0,0,0,8.0,6.382013264644157
1073,18,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,20,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,14,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,13,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,17,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1073,11,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,17,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,6,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1073,2,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,3,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,15,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,21,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,2,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,14,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,8,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,15,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1073,19,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1073,13,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,1,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,14,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,2,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,22,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,5,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,10,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,21,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1073,19,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,6,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,7,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,21,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1073,6,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,8,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,16,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,9,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,20,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,15,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,14,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,13,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1073,5,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,10,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,3,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,11,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,19,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,22,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,4,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,21,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,22,6,4.0,1,0,6,0,0,4.091354492156536,5.555559070587236
1073,7,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,17,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,9,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,15,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,13,9,9.0,1,0,9,0,0,9.01319001312458,7.839022655320345
1073,4,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,20,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,15,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,13,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,12,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,19,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,7,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,6,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1073,10,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,12,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,8,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,11,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,12,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,7,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,12,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,12,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,22,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,3,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,1,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,4,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,3,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,22,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1073,3,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,14,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,12,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,21,9,9.0,1,0,9,0,0,9.01319001312458,7.839022655320345
1073,8,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,14,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,5,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,4,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1073,14,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,22,8,4.0,1,0,8,0,0,4.039244839468565,7.077868127075975
1073,12,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,20,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,20,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,19,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,22,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,22,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,9,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,16,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,1,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,16,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,22,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,1,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,8,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,2,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,2,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,7,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,9,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,10,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,20,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,4,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,13,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,17,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,1,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,17,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,16,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,15,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,3,8,4.0,0,0,0,0,0,4.0,7.117112966544541
1073,7,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,1,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,4,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,8,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,15,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,11,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1073,8,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,11,4,3.0,0,0,0,0,0,3.0,4.176714158943004
1073,12,7,4.0,1,0,7,0,0,4.06529966581255,6.316713598831606
1073,17,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,3,3,4.0,0,0,0,0,0,4.0,3.44161445704262
1073,4,7,4.0,0,0,0,0,0,4.0,6.382013264644157
1073,5,7,3.0,0,0,0,0,0,3.0,6.382013264644157
1073,10,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1073,11,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,6,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,2,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,1,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,15,7,4.0,1,0,7,0,0,4.06529966581255,6.316713598831606
1073,13,7,6.0,1,0,7,0,0,6.06529966581255,6.316713598831606
1073,11,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,6,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,22,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,20,5,4.0,1,0,5,0,0,4.117409318500521,4.794404542342868
1073,4,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,16,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,11,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,2,8,4.0,0,0,0,0,0,4.0,7.117112966544541
1073,21,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,16,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,6,5,6.0,0,0,0,0,0,6.0,4.911813860843388
1073,21,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,16,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,17,7,4.0,1,0,7,0,0,4.06529966581255,6.316713598831606
1073,12,5,4.0,1,0,5,0,0,4.117409318500521,4.794404542342868
1073,4,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,11,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,16,7,8.0,1,0,7,0,0,8.065299665812551,6.316713598831606
1073,2,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,2,9,4.0,0,0,0,0,0,4.0,7.852212668444925
1073,13,2,2.0,1,0,2,0,0,2.195573797532478,2.5109409576097583
1073,21,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,15,9,9.0,1,0,9,0,0,9.01319001312458,7.839022655320345
1073,3,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,18,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,5,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,13,3,3.0,1,0,3,0,0,3.1695189711884924,3.272095485854128
1073,13,5,3.0,1,0,5,0,0,3.1174093185005214,4.794404542342868
1073,19,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,1,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,9,6,6.0,0,0,0,0,0,6.0,5.646913562743773
1073,8,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,2,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,18,4,5.0,1,0,4,0,0,5.143464144844507,4.033250014098497
1073,3,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,5,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,6,4,4.0,0,0,0,0,0,4.0,4.176714158943004
1073,5,4,3.0,0,0,0,0,0,3.0,4.176714158943004
1073,18,1,2.0,1,0,1,0,0,2.2216286238764633,1.7497864293653889
1073,18,3,4.0,1,0,3,0,0,4.169518971188492,3.272095485854128
1073,6,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,19,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,21,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,12,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1073,20,7,8.0,1,0,7,0,0,8.065299665812551,6.316713598831606
1073,14,6,5.0,1,0,6,0,0,5.091354492156536,5.555559070587236
1073,12,8,7.0,1,0,8,0,0,7.039244839468565,7.077868127075975
1073,11,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,21,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,20,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1073,9,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,6,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,9,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,3,7,6.0,0,0,0,0,0,6.0,6.382013264644157
1073,20,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,14,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,3,4,3.0,0,0,0,0,0,3.0,4.176714158943004
1073,16,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,7,3,2.0,0,0,0,0,0,2.0,3.44161445704262
1073,2,9,9.0,0,0,0,0,0,9.0,7.852212668444925
1073,10,9,4.0,0,0,0,0,0,4.0,7.852212668444925
1073,6,5,2.0,0,0,0,0,0,2.0,4.911813860843388
1073,1,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,9,2,2.0,0,0,0,0,0,2.0,2.706514755142236
1073,8,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,10,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,21,6,3.0,1,0,6,0,0,3.091354492156536,5.555559070587236
1073,11,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,14,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,5,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,4,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,16,6,6.0,1,0,6,0,0,6.091354492156536,5.555559070587236
1073,1,8,7.0,0,0,0,0,0,7.0,7.117112966544541
1073,21,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,7,5,4.0,0,0,0,0,0,4.0,4.911813860843388
1073,14,1,1.0,1,0,1,0,0,1.221628623876463,1.7497864293653889
1073,20,8,8.0,1,0,8,0,0,8.039244839468566,7.077868127075975
1073,22,9,8.0,1,0,9,0,0,8.01319001312458,7.839022655320345
1073,6,9,8.0,0,0,0,0,0,8.0,7.852212668444925
1073,2,1,1.0,0,0,0,0,0,1.0,1.9714150532418522
1073,20,4,4.0,1,0,4,0,0,4.143464144844507,4.033250014098497
1073,11,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,17,3,2.0,1,0,3,0,0,2.1695189711884924,3.272095485854128
1073,7,8,8.0,0,0,0,0,0,8.0,7.117112966544541
1073,16,3,2.0,1,0,3,0,0,2.1695189711884924,3.272095485854128
1073,10,6,5.0,0,0,0,0,0,5.0,5.646913562743773
1073,4,4,5.0,0,0,0,0,0,5.0,4.176714158943004
1073,15,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,21,5,3.0,1,0,5,0,0,3.1174093185005214,4.794404542342868
1073,5,7,7.0,0,0,0,0,0,7.0,6.382013264644157
1073,11,1,2.0,0,0,0,0,0,2.0,1.9714150532418522
1073,16,2,3.0,1,0,2,0,0,3.195573797532478,2.5109409576097583
1073,5,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1073,3,5,5.0,0,0,0,0,0,5.0,4.911813860843388
1073,10,2,3.0,0,0,0,0,0,3.0,2.706514755142236
1073,15,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,12,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,13,7,7.0,1,0,7,0,0,7.06529966581255,6.316713598831606
1073,13,5,5.0,1,0,5,0,0,5.117409318500521,4.794404542342868
1073,5,3,3.0,0,0,0,0,0,3.0,3.44161445704262
1075,7,9,8.0,0,1,0,9,0,8.256752187990237,7.595460480454687
1075,22,5,4.0,1,1,5,5,1,4.123103804788753,4.788710056054636
1075,9,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1075,22,3,3.0,1,1,3,3,1,3.04574211735314,3.3958723396894803
1075,20,3,3.0,1,1,3,3,1,3.04574211735314,3.3958723396894803
1075,13,1,2.0,1,1,1,1,1,1.9683804299175265,2.0030346233243255
1075,14,2,3.0,1,1,2,2,1,3.0070612736353333,2.6994534815069033
1075,20,8,8.0,1,1,8,8,1,8.239146335942173,6.8779666306023675
1075,8,8,8.0,0,1,0,8,0,8.192016517928446,6.925096448616095
1075,13,7,6.0,1,1,7,7,1,6.2004654922243665,6.1815477724197905
1075,14,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1075,15,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
1075,22,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1075,4,7,7.0,0,1,0,7,0,7.127280847866653,6.254732416777504
1075,6,6,6.0,0,1,0,6,0,6.062545177804862,5.584368384938911
1075,16,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1075,16,7,7.0,1,1,7,7,1,7.2004654922243665,6.1815477724197905
1075,20,9,8.0,1,1,9,9,1,8.27782717965998,7.574385488784945
1075,18,5,4.0,1,1,5,5,1,4.123103804788753,4.788710056054636
1075,1,4,5.0,0,1,0,4,0,4.9330738376812775,4.2436403212617275
1075,21,1,3.0,1,1,1,1,1,2.9683804299175267,2.0030346233243255
1075,18,1,2.0,1,1,1,1,1,1.9683804299175265,2.0030346233243255
1075,21,7,7.0,1,1,7,7,1,7.2004654922243665,6.1815477724197905
1075,14,6,6.0,1,1,6,6,1,6.1617846485065595,5.4851289142372135
1075,19,8,6.0,1,1,8,8,1,6.239146335942173,6.8779666306023675
1075,2,1,3.0,0,1,0,1,0,2.738866827495901,2.232548225745951
1075,17,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1075,3,7,6.0,0,1,0,7,0,6.127280847866653,6.254732416777504
1075,8,6,6.0,0,1,0,6,0,6.062545177804862,5.584368384938911
1075,17,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
1075,17,9,8.0,1,1,9,9,1,8.27782717965998,7.574385488784945
1075,22,9,9.0,1,1,9,9,1,9.27782717965998,7.574385488784945
1075,15,4,3.0,1,1,4,4,1,3.0844229610709464,4.092291197872059
1075,10,4,4.0,0,1,0,4,0,3.933073837681277,4.2436403212617275
1075,11,5,6.0,0,1,0,5,0,5.997809507743069,4.914004353100319
1075,7,8,8.0,0,1,0,8,0,8.192016517928446,6.925096448616095
1075,2,3,3.0,0,1,0,3,0,2.868338167619485,3.5732762894231356
1075,4,6,7.0,0,1,0,6,0,7.062545177804862,5.584368384938911
1075,13,2,2.0,1,1,2,2,1,2.0070612736353333,2.6994534815069033
1075,3,2,3.0,0,1,0,2,0,2.803602497557693,2.902912257584543
1075,16,1,3.0,1,1,1,1,1,2.9683804299175267,2.0030346233243255
1075,14,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
1075,12,9,9.0,1,1,9,9,1,9.27782717965998,7.574385488784945
1075,7,8,9.0,0,1,0,8,0,9.192016517928446,6.925096448616095
1075,7,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1075,12,6,8.0,1,1,6,6,1,8.16178464850656,5.4851289142372135
1075,21,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
1075,2,6,5.0,0,1,0,6,0,5.062545177804862,5.584368384938911
1075,14,4,3.0,1,1,4,4,1,3.0844229610709464,4.092291197872059
1075,20,7,7.0,1,1,7,7,1,7.2004654922243665,6.1815477724197905
1075,9,3,3.0,0,1,0,3,0,2.868338167619485,3.5732762894231356
1075,2,9,7.0,0,1,0,9,0,7.256752187990237,7.595460480454687
1075,18,4,3.0,1,1,4,4,1,3.0844229610709464,4.092291197872059
1075,6,4,5.0,0,1,0,4,0,4.9330738376812775,4.2436403212617275
1075,19,6,5.0,1,1,6,6,1,5.1617846485065595,5.4851289142372135
1075,6,8,7.0,0,1,0,8,0,7.192016517928446,6.925096448616095
1075,19,2,4.0,1,1,2,2,1,4.007061273635333,2.6994534815069033
1075,7,7,7.0,0,1,0,7,0,7.127280847866653,6.254732416777504
1075,19,7,5.0,1,1,7,7,1,5.2004654922243665,6.1815477724197905
1075,18,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1075,11,8,7.0,0,1,0,8,0,7.192016517928446,6.925096448616095
1075,19,9,7.0,1,1,9,9,1,7.27782717965998,7.574385488784945
1075,12,1,3.0,1,1,1,1,1,2.9683804299175267,2.0030346233243255
1075,20,9,8.0,1,1,9,9,1,8.27782717965998,7.574385488784945
1075,17,1,1.0,1,1,1,1,1,0.9683804299175266,2.0030346233243255
1075,5,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1075,18,8,7.0,1,1,8,8,1,7.239146335942173,6.8779666306023675
1075,17,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1075,7,6,6.0,0,1,0,6,0,6.062545177804862,5.584368384938911
1075,8,4,5.0,0,1,0,4,0,4.9330738376812775,4.2436403212617275
1075,2,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1075,3,9,7.0,0,1,0,9,0,7.256752187990237,7.595460480454687
1075,5,7,7.0,0,1,0,7,0,7.127280847866653,6.254732416777504
1075,11,3,3.0,0,1,0,3,0,2.868338167619485,3.5732762894231356
1075,16,8,8.0,1,1,8,8,1,8.239146335942173,6.8779666306023675
1075,22,2,2.0,1,1,2,2,1,2.0070612736353333,2.6994534815069033
1075,14,7,8.0,1,1,7,7,1,8.200465492224366,6.1815477724197905
1075,21,9,9.0,1,1,9,9,1,9.27782717965998,7.574385488784945
1075,17,3,4.0,1,1,3,3,1,4.045742117353139,3.3958723396894803
1075,10,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1075,19,9,7.0,1,1,9,9,1,7.27782717965998,7.574385488784945
1075,8,7,7.0,0,1,0,7,0,7.127280847866653,6.254732416777504
1075,3,8,6.0,0,1,0,8,0,6.192016517928446,6.925096448616095
1075,5,2,4.0,0,1,0,2,0,3.803602497557693,2.902912257584543
1075,8,4,5.0,0,1,0,4,0,4.9330738376812775,4.2436403212617275
1075,7,3,4.0,0,1,0,3,0,3.868338167619485,3.5732762894231356
1075,2,5,5.0,0,1,0,5,0,4.997809507743069,4.914004353100319
1075,15,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1075,7,6,6.0,0,1,0,6,0,6.062545177804862,5.584368384938911
1075,20,5,5.0,1,1,5,5,1,5.123103804788753,4.788710056054636
1075,22,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
1075,13,4,4.0,1,1,4,4,1,4.084422961070946,4.092291197872059
